X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,label
0,0,0,0,0,0,0,44685,329,0,0,0,1,1,0
0,0,0,0,0,0,0,44684,944,0,0,0,22,1,0
0,0,0,0,0,0,0,44683,1894,0,0,0,4,1,0
0,0,0,0,0,0,0,44682,13380,0,0,0,1,1,0
0,0,0,0,0,0,0,44681,136,0,0,0,179,0,0
0,0,0,0,0,0,0,44680,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44679,1281,0,0,0,18,1,0
0,0,0,0,0,0,0,44678,14020,0,0,0,1,1,0
0,0,0,0,0,0,0,44677,10564,0,0,0,1,1,0
0,0,0,0,0,0,0,44676,3293,0,0,0,1,1,0
0,0,0,0,0,0,0,44675,0,0,0,0,509,0,1
0,0,0,0,0,0,0,44674,4741,0,0,0,2,1,0
0,0,0,0,0,0,0,44673,105,0,3915,0,1,0,0
0,0,0,0,0,0,0,44672,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44671,0,0,2,0,1,1,0
0,0,0,0,0,0,0,44670,105,0,1361,0,2,0,0
0,0,0,0,0,0,0,44669,917,0,0,0,38,1,0
0,0,0,0,0,0,0,44668,14056,0,0,0,1,1,0
0,0,0,0,0,0,0,44667,284,0,0,0,5,1,0
0,0,0,0,0,0,0,44666,146,0,0,0,7,0,0
0,0,0,0,0,0,0,44665,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44664,308,0,0,0,1,1,0
0,0,0,0,0,0,0,44663,0,0,0,0,27,0,1
0,0,0,0,0,0,0,44662,0,0,0,0,21,0,1
0,0,0,0,0,0,0,44661,125,0,0,0,20,0,0
0,0,0,0,0,0,0,44660,485,0,0,0,106,0,0
0,0,0,0,0,0,0,44659,36,0,0,0,2,0,0
0,0,0,0,0,0,0,44658,2739,0,0,0,10,1,0
0,0,0,0,0,0,0,44657,11974,0,0,0,9,1,0
0,0,0,0,0,0,0,44656,0,0,0,0,511,0,1
0,0,0,0,0,0,0,44655,586,0,0,0,4,1,0
0,0,0,0,0,0,0,44654,4,0,0,0,281,0,0
0,0,0,0,0,0,0,44653,6279,0,0,0,2,1,0
0,0,0,0,0,0,0,44652,4624,0,0,0,1,1,0
0,0,0,0,0,0,0,44651,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44650,332,0,0,0,1,1,0
0,0,0,0,0,0,0,44649,1940,0,0,0,1,1,0
0,0,0,0,0,0,0,44648,1680,0,0,0,7,1,0
0,0,0,0,0,0,0,44647,0,0,0,0,15,0,1
0,0,0,0,0,0,0,44646,105,0,14033,0,1,0,0
0,0,0,0,0,0,0,44645,7273,0,0,0,33,1,0
0,0,0,0,0,0,0,44644,6303,0,0,0,1,1,0
0,0,0,0,0,0,0,44643,1370,0,0,0,22,1,0
0,0,0,0,0,0,0,44642,7149,0,0,0,15,1,0
0,0,0,0,0,0,0,44641,146,0,0,0,1,0,0
0,0,0,0,0,0,0,44640,811,0,0,0,13,1,0
0,0,0,0,0,0,0,44639,46,0,28,0,6,0,0
0,0,0,0,0,0,0,44638,3112,0,11155,0,1,1,0
0,0,0,0,0,0,0,44637,1189,0,0,0,8,1,0
0,0,0,0,0,0,0,44636,2859,0,0,0,22,1,0
0,0,0,0,0,0,0,44635,105,0,2126,0,3,0,0
0,0,0,0,0,0,0,44634,70,0,0,0,1,0,0
0,0,0,0,0,0,0,44633,364,0,0,0,9,1,0
0,0,0,0,0,0,0,44632,139,0,0,0,12,0,0
0,0,0,0,0,0,0,44631,765,0,0,0,11,1,0
0,0,0,0,0,0,0,44630,2618,0,0,0,17,1,0
0,0,0,0,0,0,0,44629,3222,0,0,0,6,1,0
0,0,0,0,0,0,0,44628,904,0,0,0,26,1,0
0,0,0,0,0,0,0,44627,294,0,0,0,28,1,0
0,0,0,0,0,0,0,44626,0,0,0,0,16,0,0
0,0,0,0,0,0,0,44625,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44624,0,0,0,0,18,0,0
0,0,0,0,0,0,0,44623,0,0,0,0,32,0,0
0,0,0,0,0,0,0,44622,2226,0,0,0,18,1,0
0,0,0,0,0,0,0,44621,454,0,0,0,1,1,0
0,0,0,0,0,0,0,44620,367,0,1,0,1,1,0
0,0,0,0,0,0,0,44619,0,0,0,0,510,0,1
0,0,0,0,0,0,0,44618,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44617,42,0,0,0,18,0,0
0,0,0,0,0,0,0,44616,3081,0,27,1,1,1,0
0,0,0,0,0,0,0,44615,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44614,4857,0,0,0,2,1,0
0,0,0,0,0,0,0,44613,682,0,0,0,18,1,0
0,0,0,0,0,0,0,44612,837,0,0,0,12,1,0
0,0,0,0,0,0,0,44611,12596,0,0,0,3,1,0
0,0,0,0,0,0,0,44610,5044,0,13,0,2,1,0
0,0,1,0,0,0,0,44609,10182,0,0,0,1,1,0
0,0,0,0,0,0,0,44608,307,0,0,0,2,1,0
0,0,0,0,0,0,0,44607,330,0,0,0,1,1,0
0,0,0,0,0,0,0,44606,325,0,1,0,1,1,0
0,0,0,0,0,0,0,44605,494,0,2,0,1,1,0
0,0,0,0,0,0,0,44604,8584,0,0,0,17,1,0
0,0,0,0,0,0,0,44603,2457,0,0,0,23,1,0
0,0,0,0,0,0,0,44602,326,0,2,0,1,1,0
0,0,0,0,0,0,0,44601,0,0,3,0,253,0,1
0,0,0,0,0,0,0,44600,608,0,0,0,41,1,0
0,0,0,0,0,0,0,44599,2252,0,0,0,6,1,0
0,0,0,0,0,0,0,44598,810,0,0,0,5,1,0
0,0,0,0,0,0,0,44597,1651,0,0,0,11,1,0
0,0,0,0,0,0,0,44596,1199,0,0,0,7,1,0
0,0,0,0,0,0,0,44595,3041,0,0,0,8,1,0
0,0,0,0,0,0,0,44594,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44593,42,0,0,0,12,0,0
0,0,0,0,0,0,0,44592,253,0,0,0,7,1,0
0,0,0,0,0,0,0,44591,10478,0,0,0,1,1,0
0,0,0,0,0,0,0,44590,4198,0,0,0,12,1,0
0,0,0,0,0,0,0,44589,673,0,0,0,17,1,0
0,0,0,0,0,0,0,44588,2283,0,0,0,24,1,0
0,0,0,0,0,0,0,44587,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44586,334,0,0,0,1,1,0
0,0,0,0,0,0,0,44585,0,0,0,0,1,1,0
0,0,0,0,0,0,0,44584,475,0,0,0,16,1,0
0,0,0,0,0,0,0,44583,719,0,0,0,20,1,0
0,0,0,0,0,0,0,44582,626,0,0,0,36,1,0
0,0,0,0,0,0,0,44581,9032,0,0,0,2,1,0
0,0,0,0,0,0,0,44580,1469,0,0,0,4,1,0
0,0,0,0,0,0,0,44579,1215,0,0,0,9,1,0
0,0,0,0,0,0,0,44578,1024,0,0,0,7,1,0
0,0,0,0,0,0,0,44577,3802,0,0,0,7,1,0
0,0,0,0,0,0,0,44576,283,0,0,0,1,1,0
0,0,0,0,0,0,0,44575,105,0,3100,0,4,0,0
0,0,0,0,0,0,0,44574,0,0,0,0,17,0,0
0,0,0,0,0,0,0,44573,36,0,0,0,1,1,0
0,0,0,0,0,0,0,44572,282,0,0,0,1,1,0
0,0,0,0,0,0,0,44571,0,0,0,0,1,0,1
0,0,0,0,0,0,0,44570,234,0,0,0,1,1,0
0,0,0,0,0,0,0,44569,1155,0,0,0,29,1,0
0,0,0,0,0,0,0,44568,2278,0,0,0,4,1,0
0,0,0,0,0,0,0,44567,799,0,0,0,14,1,0
0,0,0,0,0,0,0,44566,334,0,0,0,1,1,0
0,0,0,0,0,0,0,44565,42,0,0,0,7,0,0
0,0,0,0,0,0,0,44564,330,0,0,0,1,1,0
0,0,0,0,0,0,0,44563,485,0,0,0,114,0,0
0,0,0,0,0,0,0,44562,598,0,0,0,1,1,0
0,0,0,0,0,0,0,44561,331,0,0,0,1,1,0
0,0,0,0,0,0,0,44560,4752,0,0,0,13,1,0
0,0,0,0,0,0,0,44559,42,0,150,0,3,0,0
0,0,0,0,0,0,0,44558,0,0,0,0,23,0,0
0,0,0,0,0,0,0,44557,137,0,0,0,1,0,0
0,0,0,0,0,0,0,44556,2499,0,0,0,8,1,0
0,0,0,0,0,0,0,44555,136,0,0,0,113,0,0
0,0,0,0,0,0,0,44554,138,0,0,0,227,0,0
0,0,0,0,0,0,0,44553,0,0,0,0,6,0,0
0,0,0,0,0,0,0,44552,0,0,0,0,9,1,0
0,0,0,0,0,0,0,44551,1042,0,0,0,7,1,0
0,0,0,0,0,0,0,44550,414,0,0,0,1,0,0
0,0,0,0,0,0,0,44549,3608,0,0,0,7,1,0
0,0,0,0,0,0,0,44548,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44547,177,0,0,0,99,0,0
0,0,0,0,0,0,0,44546,468,0,0,0,3,1,0
0,0,0,0,0,0,0,44545,426,0,0,0,2,1,0
0,0,0,0,0,0,0,44544,1701,0,0,0,10,1,0
0,0,0,0,0,0,0,44543,0,0,0,0,13,1,0
0,0,0,0,0,0,0,44542,1935,0,0,0,3,1,0
0,0,0,0,0,0,0,44541,36,0,0,0,1,1,0
0,0,0,0,0,0,0,44540,335,0,0,0,1,1,0
0,0,0,0,0,0,0,44539,145,0,0,0,5,0,0
0,0,0,0,0,0,0,44538,33119,0,0,0,1,1,0
0,0,0,0,0,0,0,44537,11034,0,0,0,2,1,0
0,0,0,0,0,0,0,44536,10446,0,0,0,6,1,0
0,0,0,0,0,0,0,44535,105,0,1480,0,1,0,0
0,0,0,0,0,0,0,44534,105,0,1619,0,2,0,0
0,0,0,0,0,0,0,44533,349,0,0,0,13,1,0
0,0,0,0,0,0,0,44532,1897,0,0,0,2,1,0
0,0,0,0,0,0,0,44531,45,0,0,0,129,0,0
0,0,0,0,0,0,0,44530,387,0,0,0,1,1,0
0,0,0,0,0,0,0,44529,820,0,0,0,4,1,0
0,0,0,0,0,0,0,44528,1565,0,0,0,6,1,0
0,0,0,0,0,0,0,44527,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44526,13277,0,0,0,1,1,0
0,0,0,0,0,0,0,44525,74,0,0,0,26,0,1
0,0,0,0,0,0,0,44524,128,0,0,0,64,0,0
0,0,0,0,0,0,0,44523,279,0,4,0,1,1,0
0,0,0,0,0,0,0,44522,340,0,1,0,1,1,0
0,0,0,0,0,0,0,44521,1056,0,0,0,22,1,0
0,0,0,0,0,0,0,44520,1481,0,0,0,8,1,0
0,0,0,0,0,0,0,44519,107,0,0,0,2,0,0
0,0,0,0,0,0,0,44518,105,0,2676,0,1,0,0
0,0,0,0,0,0,0,44517,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44516,139,0,3,0,1,0,0
0,0,0,0,0,0,0,44515,0,0,0,0,340,0,1
0,0,0,0,0,0,0,44514,531,0,0,0,5,1,0
0,0,0,0,0,0,0,44513,887107,0,42,0,1,1,0
0,0,0,0,0,0,0,44512,0,0,0,0,9,0,0
0,0,0,0,0,0,0,44511,4,0,0,0,262,0,0
0,0,0,0,0,0,0,44510,0,0,0,0,511,0,1
0,0,0,0,0,0,0,44509,1585,0,0,0,5,1,0
0,0,0,0,0,0,0,44508,18,0,3,0,1,1,0
0,0,0,0,0,0,0,44507,2911,0,0,0,7,1,0
0,0,0,0,0,0,0,44506,0,0,0,0,5,1,0
0,0,0,0,0,0,0,44505,0,0,2,0,2,1,0
0,0,0,0,0,0,0,44504,399,0,0,0,12,1,0
0,0,0,0,0,0,0,44503,0,0,0,0,173,0,1
0,0,0,0,0,0,0,44502,13364,0,0,0,26,1,0
0,0,0,0,0,0,0,44501,6078,0,0,0,5,1,0
0,0,0,0,0,0,0,44500,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44499,0,0,0,0,421,0,1
0,0,0,0,0,0,0,44498,1459,0,11610,0,1,1,0
0,0,0,0,0,0,0,44497,332,0,1,0,1,1,0
0,0,0,0,0,0,0,44496,18034,0,0,0,12,1,0
0,0,0,0,0,0,0,44495,336,0,0,0,1,1,0
0,0,0,0,0,0,0,44494,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44493,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44492,143,0,0,0,69,0,0
0,0,0,0,0,0,0,44491,1695,0,0,0,5,1,0
0,0,0,0,0,0,0,44490,336,0,0,0,1,1,0
0,0,0,0,0,0,0,44489,1896,0,0,0,7,1,0
0,0,4,0,0,0,0,44488,7542,0,0,0,2,1,0
0,0,0,0,0,0,0,44487,46,0,0,0,206,0,0
0,0,6,0,0,0,0,44486,1604,0,314,0,1,1,0
0,0,0,0,0,0,0,44485,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44484,482,0,0,0,15,1,0
0,0,0,0,0,0,0,44483,560,0,0,0,3,1,0
0,0,0,0,0,0,0,44482,819,0,0,0,2,1,0
0,0,0,0,0,0,0,44481,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44480,1565,0,0,0,5,1,0
0,0,0,0,0,0,0,44479,6538,0,0,0,2,1,0
0,0,0,0,0,0,0,44478,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44477,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44476,48,0,0,0,1,0,0
0,0,0,0,0,0,0,44475,274,0,0,0,6,1,0
0,0,0,0,0,0,0,44474,78,0,0,0,67,0,0
0,0,0,0,0,0,0,44473,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44472,7266,0,0,0,15,1,0
0,0,0,0,0,1,0,44471,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44470,1529,0,0,0,11,1,0
0,0,0,0,0,0,0,44469,3729,0,0,0,8,1,0
0,0,0,0,0,0,0,44468,132,0,0,0,47,0,0
0,0,0,0,0,0,0,44467,33,0,20,0,1,0,0
0,0,0,0,0,0,0,44466,330,0,1,0,1,1,0
0,0,0,0,0,0,0,44465,0,0,0,0,11,0,1
0,0,0,0,0,0,0,44464,4,0,0,0,319,0,0
0,0,0,0,0,0,0,44463,222,0,0,0,1,0,0
0,0,0,0,0,0,0,44462,1667,0,0,0,8,1,0
0,0,0,0,0,0,0,44461,146,0,0,0,1,0,0
0,0,0,0,0,0,0,44460,4,0,0,0,454,0,0
0,0,0,0,0,0,0,44459,105,0,4772,0,2,0,0
0,0,0,0,0,0,0,44458,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44457,4,0,0,0,476,0,0
0,0,0,0,0,0,0,44456,118,0,0,0,231,0,0
0,0,0,0,0,0,0,44455,127,0,0,0,79,0,0
0,0,0,0,0,0,0,44454,330,0,4,0,1,1,0
0,0,0,0,0,0,0,44453,1744,0,0,0,33,1,0
0,0,0,0,0,0,0,44452,950,0,0,0,5,1,0
0,0,0,0,0,0,0,44451,882,0,0,0,21,1,0
0,0,0,0,0,0,0,44450,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44449,1227,0,0,0,37,1,0
0,0,0,0,0,0,0,44448,0,0,2,0,2,1,0
0,0,0,0,0,0,0,44447,1498,0,0,0,10,1,0
0,0,0,0,0,0,0,44446,14560,0,0,0,1,1,0
0,0,0,0,0,0,0,44445,334,0,1,0,1,1,0
0,0,0,0,0,0,0,44444,4511,0,0,0,1,1,0
0,0,0,0,0,0,0,44443,0,0,0,0,12,1,0
0,0,0,0,0,0,0,44442,135,0,0,0,75,0,0
0,0,0,0,0,0,0,44441,0,0,0,0,9,1,0
0,0,0,0,0,0,0,44440,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44439,3222,0,0,0,1,1,0
0,0,0,0,0,0,0,44438,630,0,0,0,1,1,0
0,0,0,0,0,0,0,44437,1385,0,0,0,5,1,0
0,0,0,0,0,0,0,44436,0,0,0,0,5,0,0
0,0,0,0,0,0,0,44435,4471,0,0,0,24,1,0
0,0,0,0,0,0,0,44434,0,0,0,0,7,1,0
0,0,0,0,0,0,0,44433,4617,0,0,0,3,1,0
0,0,0,0,0,0,0,44432,612,0,0,0,4,1,0
0,0,0,0,0,0,0,44431,0,0,0,0,11,1,0
0,0,0,0,0,0,0,44430,327,0,0,0,2,1,0
0,0,0,0,0,0,0,44429,70,0,0,0,140,0,0
0,0,0,0,0,0,0,44428,1547,0,0,0,44,1,0
0,0,0,0,0,0,0,44427,294,0,0,0,9,1,0
0,0,0,0,0,0,0,44426,12615,0,0,0,4,1,0
0,0,0,0,0,0,0,44425,19085,0,0,0,1,1,0
0,0,0,0,0,0,0,44424,479,0,0,0,10,1,0
0,0,0,0,0,0,0,44423,328,0,0,0,1,1,0
0,0,0,0,0,0,0,44422,146,0,0,0,1,0,0
0,0,0,0,0,0,0,44421,1736,0,0,0,21,1,0
0,0,0,0,0,0,0,44420,45263,0,0,0,43,1,0
0,0,0,0,0,0,0,44419,150,0,0,0,70,0,0
0,0,0,0,0,0,0,44418,1621,0,0,0,15,1,0
0,0,0,0,0,0,0,44417,133,0,0,0,209,0,0
0,0,0,0,0,0,0,44416,0,0,0,0,7,1,0
0,0,0,0,0,1,0,44415,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44414,1053,0,0,0,3,1,0
0,0,0,0,0,0,0,44413,105,0,575,0,2,0,0
0,0,0,0,0,0,0,44412,133,0,0,0,78,0,0
0,0,0,0,0,0,0,44411,741,0,0,0,10,1,0
0,0,0,0,0,0,0,44410,10220,0,0,0,3,1,0
0,0,716,2,1,789,0,44409,177690,0,16574,0,1,1,0
0,0,0,0,0,0,0,44408,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44407,3248,0,0,0,20,1,0
0,0,0,0,0,0,0,44406,0,0,0,0,211,0,1
0,0,0,0,0,0,0,44405,8654,0,0,0,4,1,0
0,0,0,0,0,0,0,44404,11515,0,0,0,17,1,0
0,0,0,0,0,0,0,44403,15142,0,0,0,1,1,0
0,0,0,0,0,0,0,44402,146,0,0,0,1,0,0
0,0,0,0,0,0,0,44401,1991,0,0,0,5,1,0
0,0,0,0,0,0,0,44400,1551,0,0,0,14,1,0
0,0,0,0,0,0,0,44399,853,0,0,0,7,1,0
0,0,0,0,0,0,0,44398,324,0,0,0,1,1,0
0,0,0,0,0,0,0,44397,404,0,0,0,11,1,0
0,0,0,0,0,0,0,44396,368,0,3,0,1,1,0
0,0,0,0,0,0,0,44395,8771,0,9971,0,2,0,0
0,0,0,0,0,0,0,44394,2321,0,0,0,24,1,0
0,0,0,0,0,0,0,44393,1817,0,0,0,17,1,0
0,0,0,0,0,0,0,44392,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44391,8578,0,0,0,1,1,0
0,0,0,0,0,0,0,44390,10041,0,0,0,3,1,0
0,0,0,0,0,0,0,44389,0,0,0,0,9,1,0
0,0,0,0,0,0,0,44388,112,0,0,0,65,0,0
0,0,0,0,0,0,0,44387,1184,0,0,0,6,1,0
0,0,0,0,0,0,0,44386,0,0,0,0,7,0,0
0,0,0,0,0,0,0,44385,935,0,0,0,8,1,0
0,0,0,0,0,0,0,44384,126,0,0,0,80,0,0
0,0,0,0,0,0,0,44383,2531,0,0,0,4,1,0
0,0,0,0,0,0,0,44382,2507,0,0,0,6,1,0
0,0,0,0,0,0,0,44381,311,0,0,0,5,1,0
0,0,0,0,0,0,0,44380,1791,0,0,0,4,1,0
0,0,0,0,0,0,0,44379,1413,0,0,0,18,1,0
0,0,0,0,0,0,0,44378,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44377,841,0,0,0,6,1,0
0,0,0,0,0,0,0,44376,1043,0,0,0,3,1,0
0,0,0,0,0,0,0,44375,1272,0,0,0,16,1,0
0,0,0,0,0,0,0,44374,2750,0,0,0,10,1,0
0,0,0,0,0,0,0,44373,14602,0,0,0,1,1,0
0,0,0,0,0,0,0,44372,72,0,0,0,144,0,0
0,0,0,0,0,0,0,44371,1075,0,0,0,11,1,0
0,0,0,0,0,0,0,44370,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44369,2175,0,0,0,1,1,0
0,0,0,0,0,0,0,44368,1873,0,0,0,2,1,0
0,0,0,0,0,0,0,44367,13542,0,0,0,1,1,0
0,0,0,0,0,0,0,44366,0,0,2,0,2,1,0
0,0,0,0,0,0,0,44365,15,0,0,0,1,0,0
0,0,0,0,0,0,0,44364,0,0,0,0,88,0,1
0,0,0,0,0,0,0,44363,135,0,0,0,64,0,0
0,0,0,0,0,0,0,44362,0,0,0,0,17,1,0
0,0,0,0,0,0,0,44361,339,0,0,0,1,1,0
0,0,0,0,0,0,0,44360,18434,0,0,0,2,1,0
0,0,0,0,0,0,0,44359,365,0,0,0,8,1,0
0,0,0,0,0,0,0,44358,488,0,0,0,1,1,0
0,0,0,0,0,0,0,44357,5317,0,0,0,19,1,0
0,0,0,0,0,0,0,44356,127,0,0,0,82,0,0
0,0,0,0,0,0,0,44355,328,0,0,0,1,1,0
0,0,0,0,0,0,0,44354,0,0,0,0,411,0,1
0,0,0,0,0,0,0,44353,4,0,0,0,181,0,0
0,0,0,0,0,0,0,44352,0,0,0,0,22,0,1
0,0,0,0,0,0,0,44351,753,0,0,0,16,1,0
0,0,0,0,0,0,0,44350,1471,0,0,0,1,1,0
0,0,0,0,0,0,0,44349,0,0,0,0,427,0,1
0,0,0,0,0,0,0,44348,690,0,0,0,19,1,0
0,0,0,0,0,0,0,44347,659,0,0,0,16,1,0
0,0,0,0,0,0,0,44346,1745,0,0,0,1,1,0
0,0,0,0,0,0,0,44345,3467,0,0,0,3,1,0
0,0,0,0,0,0,0,44344,0,0,0,0,12,1,0
0,0,0,0,0,0,0,44343,344,0,0,0,2,1,0
0,0,0,0,0,0,0,44342,4113,0,0,0,22,1,0
0,0,0,0,0,0,0,44341,8718,0,0,0,7,1,0
0,0,0,0,0,0,0,44340,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44339,71,0,0,0,117,0,0
0,0,0,0,0,0,0,44338,34,0,0,0,1,0,0
0,0,0,0,0,0,0,44337,1084,0,0,0,1,1,0
0,0,0,0,0,0,0,44336,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44335,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44334,127,0,0,0,77,0,0
0,0,0,0,0,0,0,44333,1043,0,0,0,6,1,0
0,0,0,0,0,0,0,44332,0,0,0,0,511,0,1
0,0,0,0,0,0,0,44331,1330,0,0,0,10,1,0
0,0,0,0,0,0,0,44330,1665,0,0,0,9,1,0
0,0,0,0,0,0,0,44329,105,0,2743,0,1,0,0
0,0,0,0,0,0,0,44328,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44327,1553,0,0,0,14,1,0
0,0,0,0,0,0,0,44326,5653,0,0,0,1,1,0
0,0,0,0,0,0,0,44325,129,0,0,0,77,0,0
0,0,0,0,0,0,0,44324,0,0,0,0,511,0,1
0,0,0,0,0,0,0,44323,1512,0,0,0,2,1,0
0,0,0,0,0,0,0,44322,45,0,0,0,105,0,0
0,0,0,0,0,0,0,44321,74,0,0,0,247,0,0
0,0,0,0,0,0,0,44320,1695,0,0,0,7,1,0
0,0,0,0,0,0,0,44319,295,0,0,0,11,1,0
0,0,0,0,0,0,0,44318,5394,0,0,0,4,1,0
0,0,0,0,0,0,0,44317,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44316,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44315,20029,0,0,0,7,1,0
0,0,0,0,0,0,0,44314,0,0,0,0,31,0,1
0,0,0,0,0,0,0,44313,45,0,0,0,217,0,0
0,0,0,0,0,0,0,44312,1087,0,0,0,14,1,0
0,0,0,0,0,0,0,44311,14997,0,0,0,2,1,0
0,0,0,0,0,0,0,44310,0,0,0,0,1,1,0
0,0,0,0,0,0,0,44309,326,0,0,0,1,1,0
0,0,0,0,0,0,0,44308,0,0,0,0,3,1,0
0,0,0,0,0,0,0,44307,3147,0,0,0,17,1,0
0,0,0,0,0,0,0,44306,46,0,0,0,187,0,0
0,0,0,0,0,0,0,44305,57,0,0,0,3,0,0
0,0,0,0,0,0,0,44304,0,0,0,0,510,0,1
0,0,0,0,0,0,0,44303,2345,0,0,0,20,1,0
0,0,0,0,0,0,0,44302,4,0,0,0,204,0,0
0,0,0,0,0,0,0,44301,6571,0,0,0,4,1,0
0,0,0,0,0,0,0,44300,354,0,0,0,17,1,0
0,0,0,0,0,0,0,44299,4874,0,0,0,12,1,0
0,0,0,0,0,0,0,44298,407,0,0,0,1,1,0
0,0,0,0,0,0,0,44297,0,0,0,0,333,0,1
0,0,0,0,0,0,0,44296,15452,0,0,0,16,1,0
0,0,0,0,0,0,0,44295,2281,0,0,0,24,1,0
0,0,0,0,0,0,0,44294,69,0,0,0,186,0,0
0,0,0,0,0,0,0,44293,34,0,0,0,2,0,0
0,0,0,0,0,0,0,44292,44,0,0,0,90,0,0
0,0,0,0,0,0,0,44291,9515,0,0,0,17,1,0
0,0,0,0,0,0,0,44290,0,0,0,0,3,1,0
0,0,0,0,0,0,0,44289,105,0,8051,0,2,0,0
0,0,0,0,0,0,0,44288,44,0,0,0,105,0,0
0,0,0,0,0,0,0,44287,6924,0,0,0,25,1,0
0,0,0,0,0,0,0,44286,1762,0,0,0,28,1,0
0,0,0,0,0,0,0,44285,11512,0,0,0,1,1,0
0,0,0,0,0,0,0,44284,1965,0,0,0,34,1,0
0,0,0,0,0,0,0,44283,485,0,1,0,1,1,0
0,0,0,0,0,0,0,44282,105,0,6484,0,1,0,0
0,0,0,0,0,0,0,44281,329,0,0,0,1,1,0
0,0,0,0,0,0,0,44280,1438,0,0,0,8,1,0
0,0,0,0,0,0,0,44279,95,0,0,0,233,0,0
0,0,0,0,0,0,0,44278,1159,0,0,0,4,1,0
0,0,0,0,0,0,0,44277,879,0,0,0,22,1,0
0,0,0,0,0,0,0,44276,645,0,0,0,2,1,0
0,0,0,0,0,0,0,44275,82,0,0,0,146,0,0
0,0,0,0,0,0,0,44274,105,0,1643,0,1,0,0
0,0,0,0,0,0,0,44273,0,0,0,0,239,0,1
0,0,0,0,0,0,0,44272,1773,0,0,0,21,1,0
0,0,0,0,0,0,0,44271,45,0,0,0,161,0,0
0,0,0,0,0,0,0,44270,34,0,0,0,2,0,0
0,0,0,0,0,0,0,44269,3101,0,0,0,29,1,0
0,0,0,0,0,0,0,44268,0,0,0,0,1,0,0
0,0,0,0,0,0,0,44267,1179,0,0,0,6,1,0
0,0,0,0,0,0,0,44266,0,0,0,0,12,0,1
0,0,0,0,0,0,0,44265,0,0,0,0,2,1,0
0,0,0,0,0,0,0,44264,2239,0,0,0,1,1,0
0,0,0,0,0,0,0,44263,146,0,3,0,2,0,0
0,0,0,0,0,0,0,44262,0,0,0,0,1,1,0
0,0,0,0,0,0,0,44261,0,0,0,0,17,0,1
0,0,2,0,0,0,0,44260,13335,0,482,0,1,1,0
0,0,0,0,0,0,0,44259,0,0,0,0,2,0,0
0,0,0,0,0,0,0,44258,77,0,0,0,220,0,0
0,0,0,0,0,0,0,44257,2783,0,0,0,6,1,0
0,0,0,0,0,0,0,44256,2265,0,0,0,12,1,0
0,0,0,0,0,0,0,44255,311,0,0,0,34,1,0
0,0,0,0,0,0,0,44254,2239,0,0,0,11,1,0
0,0,0,0,0,0,0,44253,134,0,0,0,167,0,0
0,0,0,0,0,0,0,44252,1362,0,0,0,9,1,0
0,0,0,0,0,0,0,44251,0,0,0,0,18,0,0
0,0,0,0,0,0,0,44250,146,0,0,0,1,0,0
0,0,0,0,0,0,0,44249,0,0,0,0,510,0,1
0,0,0,0,0,0,0,44248,327,0,7,0,1,1,0
0,0,0,0,0,0,0,44247,307,0,0,0,1,1,0
0,0,0,0,0,0,0,44246,72,0,0,0,66,0,0
0,0,0,0,0,0,0,44245,105,0,217,0,1,0,0
0,0,0,0,0,0,0,44244,44,0,0,0,237,0,0
0,0,0,0,0,0,0,44243,0,0,0,0,4,1,0
0,0,0,0,0,0,0,44242,0,0,0,0,6,0,1
